22284	2.60585
17149.5	2.3427
26368.9	2.97976
17861.2	2.38703
24248.7	2.91588
19756.8	2.46855
27280	3.00936
25263.6	2.61919
9674.12	2.24614
7331.96	1.76519
19605.7	2.51875
28054.5	3.09814
12829.5	1.98554
18534.5	2.56266
13352.3	2.1371
19357.8	2.24892
26042	2.994
14815.9	2.20039
22312.9	2.67946
16984.5	2.38582
26522.6	3.05424
18236.8	2.38722
23902.9	2.90268
19827.1	2.52933
27440.3	2.95399
25092.8	2.63316
9946.31	2.14642
7430.98	1.72975
19466.3	2.55942
27971.3	3.09245
12822.3	2.00292
18535.8	2.63035
13684	2.17475
19472.6	2.25369
26233.3	2.96632
15042	2.21883
22590	2.61568
17087.4	2.39175
26790.1	2.98827
18598.7	2.41961
23915.3	2.90626
19837.7	2.51195
27525.2	2.92988
25105.2	2.65643
9888.23	2.27549
7445.54	1.72729
19494.8	2.58917
28090	3.11416
13371.3	1.97488
18663.8	2.54546
13250.3	2.19012
19374.2	2.22711
26366.3	2.93048
14937.6	2.24172
22601.3	2.69675
17315.1	2.33576
26863	3.02024
18850.5	2.47408
24119.6	2.86084
19628.2	2.45136
27572.7	2.99466
25029.4	2.59902
9954.77	2.25625
7442.63	1.73882
19503	2.57808
28074.3	3.1635
13129.8	1.95628
18747.1	2.59103
13128.7	2.16784
19651.8	2.1803
26269	2.89668
14868.1	2.19115
22644.9	2.6982
17444.7	2.37159
27260.5	2.88566
18830.8	2.44924
24082.5	2.83064
19623.5	2.45992
27274.8	2.99467
24907.6	2.70045
10062.5	2.20957
7470.03	1.70435
19713.5	2.49872
28103.4	3.16128
13398	1.96841
18883.5	2.55055
13291.6	2.16905
19456.5	2.24417
26341.2	2.8681
14861.1	2.19386
22705.5	2.78285
17327.2	2.36553
27339	2.96378
19186.4	2.51943
24050	2.91771
19702.3	2.51322
27526.2	2.96712
24853.7	2.62557
10286.5	2.16632
7491.05	1.70187
19759.3	2.4562
28343.8	3.15
13409.5	1.98201
18734.6	2.61692
13262.6	2.29651
19213.5	2.25926
26362.5	2.83707
14831	2.12519
22506.1	2.66636
17309.3	2.4011
27561.4	2.98232
19303	2.41324
23848.7	2.96403
19410.3	2.60164
27283.4	2.94276
24843.9	2.7808
10277.6	2.12057
7585.69	1.69053
19945.3	2.49946
28282.6	3.13118
13669.4	1.96933
18780.1	2.52829
13489.2	2.17647
19086.2	2.30411
26550	2.8252
15019.5	2.0916
22655	2.67151
17323.9	2.48211
27677.8	2.93549
19380.3	2.4481
23888.1	2.91745
19245	2.57907
27262.8	3.04152
24843.4	2.7117
10171	2.13142
7479.38	1.74916
19877.9	2.41615
28288.3	3.10866
13939.8	1.93116
18585.3	2.58328
13621	2.16445
19203.1	2.28533
26491.4	2.85057
15011.4	2.09217
23005.6	2.69633
17215.5	2.43675
27747.2	3.02143
19558.5	2.43129
23902.1	2.83
19288.4	2.55211
27240.5	2.91789
24579.4	2.67808
10092.6	2.22378
7407.02	1.74784
19704.2	2.40448
28538	3.14279
13837.7	1.95958
18551.3	2.55743
13777.3	2.20481
19103	2.32575
26570.5	2.88692
14971.6	2.15402
22803.2	2.7825
17143.6	2.47738
27368.8	3.03676
19287	2.51446
23821.3	2.78988
19270.4	2.48154
27510.5	2.94006
24534.1	2.60573
10233.2	2.2096
7507.58	1.75075
19490	2.44219
28476.3	3.06148
13580.5	1.99185
18636.5	2.6049
13789.5	2.16852
19324	2.33776
26550.3	2.85774
15012	2.15719
22861.9	2.64698
17445.5	2.41943
27525.6	3.20176
19246.3	2.5301
23739.2	2.87469
19308.3	2.44505
27475.1	2.98465
24446.2	2.56876
10381.5	2.20147
7375.82	1.72809
19234.1	2.39659
28455.2	3.08741
13450.3	1.96038
18719.5	2.50367
14509.7	2.21361
19318.7	2.28379
26259.7	2.86974
14972	2.16961
22628.6	2.72001
